date,rain,precipitation,precipitation_probability,apparent_temperature,temperature_2m,evapotranspiration,soil_temperature_0cm,showers,snowfall,snow_depth
2021-12-31 21:00:00+00:00,0.0,0.0,,7.471656,9.3715,,,0.0,0.0,0.0
2021-12-31 22:00:00+00:00,0.0,0.0,,3.7252498,6.0715,,,0.0,0.0,0.0
2021-12-31 23:00:00+00:00,0.0,0.0,,3.3048053,5.6215,,,0.0,0.0,0.0
2022-01-01 00:00:00+00:00,0.0,0.0,,2.857551,5.6215,,,0.0,0.0,0.0
2022-01-01 01:00:00+00:00,0.0,0.0,,2.3921027,5.1215,,,0.0,0.0,0.0
2022-01-01 02:00:00+00:00,0.0,0.0,,2.4102187,5.0215,,,0.0,0.0,0.0
2022-01-01 03:00:00+00:00,0.0,0.0,,3.1513348,5.4214997,,,0.0,0.0,0.0
2022-01-01 04:00:00+00:00,0.0,0.0,,3.859724,5.9214997,,,0.0,0.0,0.0
2022-01-01 05:00:00+00:00,0.0,0.0,,2.683826,4.9715,,,0.0,0.0,0.0
2022-01-01 06:00:00+00:00,0.0,0.0,,2.1708603,4.6215,,,0.0,0.0,0.0
2022-01-01 07:00:00+00:00,0.0,0.0,,5.311557,7.3215,,,0.0,0.0,0.0
2022-01-01 08:00:00+00:00,0.0,0.0,,9.93026,11.2215,,,0.0,0.0,0.0
2022-01-01 09:00:00+00:00,0.0,0.0,,13.819342,14.571501,,,0.0,0.0,0.0
2022-01-01 10:00:00+00:00,0.0,0.0,,15.257988,16.4215,,,0.0,0.0,0.0
2022-01-01 11:00:00+00:00,0.0,0.0,,15.770622,17.3215,,,0.0,0.0,0.0
2022-01-01 12:00:00+00:00,0.0,0.0,,16.080818,17.6215,,,0.0,0.0,0.0
2022-01-01 13:00:00+00:00,0.0,0.0,,16.251976,17.5715,,,0.0,0.0,0.0
2022-01-01 14:00:00+00:00,0.0,0.0,,16.168215,16.7715,,,0.0,0.0,0.0
2022-01-01 15:00:00+00:00,0.0,0.0,,12.951443,14.021501,,,0.0,0.0,0.0
2022-01-01 16:00:00+00:00,0.0,0.0,,9.705427,11.321501,,,0.0,0.0,0.0
2022-01-01 17:00:00+00:00,0.0,0.0,,7.706847,9.571501,,,0.0,0.0,0.0
2022-01-01 18:00:00+00:00,0.0,0.0,,6.3060265,8.4215,,,0.0,0.0,0.0
2022-01-01 19:00:00+00:00,0.0,0.0,,5.4369326,7.7215,,,0.0,0.0,0.0
2022-01-01 20:00:00+00:00,0.0,0.0,,4.8276415,7.2715,,,0.0,0.0,0.0
2022-01-01 21:00:00+00:00,0.0,0.0,,4.5127993,7.0215,,,0.0,0.0,0.0
2022-01-01 22:00:00+00:00,0.0,0.0,,4.213032,6.7715,,,0.0,0.0,0.0
2022-01-01 23:00:00+00:00,0.0,0.0,,4.0725193,6.7215,,,0.0,0.0,0.0
2022-01-02 00:00:00+00:00,0.0,0.0,,4.910248,7.6714997,,,0.0,0.0,0.0
2022-01-02 01:00:00+00:00,0.0,0.0,,3.2213159,6.2715,,,0.0,0.0,0.0
2022-01-02 02:00:00+00:00,0.0,0.0,,3.5396972,6.6714997,,,0.0,0.0,0.0
2022-01-02 03:00:00+00:00,0.0,0.0,,4.7030363,7.8215,,,0.0,0.0,0.0
2022-01-02 04:00:00+00:00,0.0,0.0,,4.518569,7.4715,,,0.0,0.0,0.0
2022-01-02 05:00:00+00:00,0.0,0.0,,4.0258265,6.9715,,,0.0,0.0,0.0
2022-01-02 06:00:00+00:00,0.0,0.0,,3.434332,6.4715,,,0.0,0.0,0.0
2022-01-02 07:00:00+00:00,0.0,0.0,,6.5187073,8.6215,,,0.0,0.0,0.0
2022-01-02 08:00:00+00:00,0.0,0.0,,9.989993,11.771501,,,0.0,0.0,0.0
2022-01-02 09:00:00+00:00,0.0,0.0,,13.161034,14.1715,,,0.0,0.0,0.0
2022-01-02 10:00:00+00:00,0.0,0.0,,14.752907,15.6215,,,0.0,0.0,0.0
2022-01-02 11:00:00+00:00,0.0,0.0,,15.507616,16.5215,,,0.0,0.0,0.0
2022-01-02 12:00:00+00:00,0.0,0.0,,16.24046,17.5215,,,0.0,0.0,0.0
2022-01-02 13:00:00+00:00,0.0,0.0,,16.455397,17.7715,,,0.0,0.0,0.0
2022-01-02 14:00:00+00:00,0.0,0.0,,16.08433,17.0215,,,0.0,0.0,0.0
2022-01-02 15:00:00+00:00,0.0,0.0,,12.839075,14.071501,,,0.0,0.0,0.0
2022-01-02 16:00:00+00:00,0.0,0.0,,12.635239,14.4715,,,0.0,0.0,0.0
2022-01-02 17:00:00+00:00,0.0,0.0,,12.031746,13.571501,,,0.0,0.0,0.0
2022-01-02 18:00:00+00:00,0.0,0.0,,11.25613,12.9715,,,0.0,0.0,0.0
2022-01-02 19:00:00+00:00,0.0,0.0,,10.815207,12.4715,,,0.0,0.0,0.0
2022-01-02 20:00:00+00:00,0.0,0.0,,10.257123,11.6215,,,0.0,0.0,0.0
2022-01-02 21:00:00+00:00,0.0,0.0,,9.408369,10.6715,,,0.0,0.0,0.0
2022-01-02 22:00:00+00:00,0.0,0.0,,8.588964,9.821501,,,0.0,0.0,0.0
2022-01-02 23:00:00+00:00,0.0,0.0,,7.771121,8.9715,,,0.0,0.0,0.0
2022-01-03 00:00:00+00:00,0.0,0.0,,7.0360966,8.4215,,,0.0,0.0,0.0
2022-01-03 01:00:00+00:00,0.0,0.0,,6.8366375,8.0715,,,0.0,0.0,0.0
2022-01-03 02:00:00+00:00,0.0,0.0,,6.850623,7.8715,,,0.0,0.0,0.0
2022-01-03 03:00:00+00:00,0.0,0.0,,6.801298,7.8715,,,0.0,0.0,0.0
2022-01-03 04:00:00+00:00,0.0,0.0,,6.7246656,7.9715,,,0.0,0.0,0.0
2022-01-03 05:00:00+00:00,0.0,0.0,,7.2806244,8.5715,,,0.0,0.0,0.0
2022-01-03 06:00:00+00:00,0.0,0.0,,7.220639,8.1215,,,0.0,0.0,0.0
2022-01-03 07:00:00+00:00,0.0,0.0,,7.655222,8.5715,,,0.0,0.0,0.0
2022-01-03 08:00:00+00:00,0.0,0.0,,10.514359,11.1215,,,0.0,0.0,0.0
2022-01-03 09:00:00+00:00,0.0,0.0,,12.649242,12.9215,,,0.0,0.0,0.0
2022-01-03 10:00:00+00:00,0.0,0.0,,13.4648285,13.821501,,,0.0,0.0,0.0
2022-01-03 11:00:00+00:00,0.0,0.0,,14.047447,14.571501,,,0.0,0.0,0.0
2022-01-03 12:00:00+00:00,0.0,0.0,,14.680485,15.321501,,,0.0,0.0,0.0
2022-01-03 13:00:00+00:00,0.0,0.0,,14.970455,15.771501,,,0.0,0.0,0.0
2022-01-03 14:00:00+00:00,0.0,0.0,,14.5368,15.271501,,,0.0,0.0,0.0
2022-01-03 15:00:00+00:00,0.0,0.0,,13.282322,13.521501,,,0.0,0.0,0.0
2022-01-03 16:00:00+00:00,0.1,0.1,,13.031071,13.1715,,,0.0,0.0,0.0
2022-01-03 17:00:00+00:00,0.0,0.0,,12.145336,12.3715,,,0.0,0.0,0.0
2022-01-03 18:00:00+00:00,0.0,0.0,,10.128583,10.7215,,,0.0,0.0,0.0
2022-01-03 19:00:00+00:00,0.0,0.0,,10.993343,11.271501,,,0.0,0.0,0.0
2022-01-03 20:00:00+00:00,0.0,0.0,,10.754751,10.9215,,,0.0,0.0,0.0
2022-01-03 21:00:00+00:00,0.1,0.1,,9.020293,9.571501,,,0.0,0.0,0.0
2022-01-03 22:00:00+00:00,0.0,0.0,,8.694587,9.1715,,,0.0,0.0,0.0
2022-01-03 23:00:00+00:00,0.0,0.0,,6.9182568,8.0715,,,0.0,0.0,0.0
2022-01-04 00:00:00+00:00,0.0,0.0,,7.2202787,8.271501,,,0.0,0.0,0.0
2022-01-04 01:00:00+00:00,0.0,0.0,,5.9816666,7.2215,,,0.0,0.0,0.0
2022-01-04 02:00:00+00:00,0.0,0.0,,6.0370836,7.2215,,,0.0,0.0,0.0
2022-01-04 03:00:00+00:00,0.0,0.0,,6.275055,7.4715,,,0.0,0.0,0.0
2022-01-04 04:00:00+00:00,0.0,0.0,,6.2905703,7.3715,,,0.0,0.0,0.0
2022-01-04 05:00:00+00:00,0.0,0.0,,5.568671,6.8715,,,0.0,0.0,0.0
2022-01-04 06:00:00+00:00,0.0,0.0,,5.292424,6.5715,,,0.0,0.0,0.0
2022-01-04 07:00:00+00:00,0.0,0.0,,7.168154,8.4715,,,0.0,0.0,0.0
2022-01-04 08:00:00+00:00,0.0,0.0,,9.581678,10.321501,,,0.0,0.0,0.0
2022-01-04 09:00:00+00:00,0.0,0.0,,11.720531,11.9715,,,0.0,0.0,0.0
2022-01-04 10:00:00+00:00,0.0,0.0,,12.423817,13.021501,,,0.0,0.0,0.0
2022-01-04 11:00:00+00:00,0.0,0.0,,12.797379,13.3715,,,0.0,0.0,0.0
2022-01-04 12:00:00+00:00,0.0,0.0,,13.5698395,14.3715,,,0.0,0.0,0.0
2022-01-04 13:00:00+00:00,0.0,0.0,,13.862822,14.571501,,,0.0,0.0,0.0
2022-01-04 14:00:00+00:00,0.0,0.0,,13.646292,14.1215,,,0.0,0.0,0.0
2022-01-04 15:00:00+00:00,0.0,0.0,,12.690262,13.021501,,,0.0,0.0,0.0
2022-01-04 16:00:00+00:00,0.0,0.0,,10.786787,11.4715,,,0.0,0.0,0.0
2022-01-04 17:00:00+00:00,0.0,0.0,,9.55913,10.4215,,,0.0,0.0,0.0
2022-01-04 18:00:00+00:00,0.0,0.0,,9.201357,10.271501,,,0.0,0.0,0.0
2022-01-04 19:00:00+00:00,0.0,0.0,,8.2118435,9.071501,,,0.0,0.0,0.0
2022-01-04 20:00:00+00:00,0.0,0.0,,6.5065517,7.6215,,,0.0,0.0,0.0
2022-01-04 21:00:00+00:00,0.0,0.0,,5.3408422,6.6215,,,0.0,0.0,0.0
2022-01-04 22:00:00+00:00,0.0,0.0,,5.19403,6.3215,,,0.0,0.0,0.0
2022-01-04 23:00:00+00:00,0.0,0.0,,4.9486256,6.1215,,,0.0,0.0,0.0
2022-01-05 00:00:00+00:00,0.0,0.0,,4.419306,5.6714997,,,0.0,0.0,0.0
2022-01-05 01:00:00+00:00,0.0,0.0,,4.5352564,5.6714997,,,0.0,0.0,0.0
2022-01-05 02:00:00+00:00,0.0,0.0,,3.9836159,5.2715,,,0.0,0.0,0.0
2022-01-05 03:00:00+00:00,0.0,0.0,,4.5423756,5.7215,,,0.0,0.0,0.0
2022-01-05 04:00:00+00:00,0.0,0.0,,5.775897,6.8715,,,0.0,0.0,0.0
2022-01-05 05:00:00+00:00,0.0,0.0,,6.8324833,7.6714997,,,0.0,0.0,0.0
2022-01-05 06:00:00+00:00,0.0,0.0,,7.2748985,8.021501,,,0.0,0.0,0.0
2022-01-05 07:00:00+00:00,0.0,0.0,,8.050222,8.9215,,,0.0,0.0,0.0
2022-01-05 08:00:00+00:00,0.0,0.0,,9.568366,10.321501,,,0.0,0.0,0.0
2022-01-05 09:00:00+00:00,0.0,0.0,,10.993184,11.8715,,,0.0,0.0,0.0
2022-01-05 10:00:00+00:00,0.0,0.0,,11.74396,12.771501,,,0.0,0.0,0.0
2022-01-05 11:00:00+00:00,0.0,0.0,,12.403118,13.521501,,,0.0,0.0,0.0
2022-01-05 12:00:00+00:00,0.3,0.3,,12.55978,13.8715,,,0.0,0.0,0.0
2022-01-05 13:00:00+00:00,0.2,0.2,,12.798492,14.3715,,,0.0,0.0,0.0
2022-01-05 14:00:00+00:00,0.1,0.1,,13.165575,14.571501,,,0.0,0.0,0.0
2022-01-05 15:00:00+00:00,0.0,0.0,,12.605677,13.571501,,,0.0,0.0,0.0
2022-01-05 16:00:00+00:00,0.0,0.0,,10.843651,11.8715,,,0.0,0.0,0.0
2022-01-05 17:00:00+00:00,0.0,0.0,,10.304338,11.4215,,,0.0,0.0,0.0
2022-01-05 18:00:00+00:00,0.0,0.0,,9.938248,11.071501,,,0.0,0.0,0.0
2022-01-05 19:00:00+00:00,0.0,0.0,,9.568366,10.771501,,,0.0,0.0,0.0
2022-01-05 20:00:00+00:00,0.0,0.0,,9.274724,10.6215,,,0.0,0.0,0.0
2022-01-05 21:00:00+00:00,0.0,0.0,,9.316171,10.7215,,,0.0,0.0,0.0
2022-01-05 22:00:00+00:00,0.0,0.0,,9.830884,11.2215,,,0.0,0.0,0.0
2022-01-05 23:00:00+00:00,0.0,0.0,,9.859083,11.3715,,,0.0,0.0,0.0
2022-01-06 00:00:00+00:00,0.0,0.0,,10.101194,11.571501,,,0.0,0.0,0.0
2022-01-06 01:00:00+00:00,0.0,0.0,,9.700749,11.2215,,,0.0,0.0,0.0
2022-01-06 02:00:00+00:00,0.0,0.0,,9.615407,11.071501,,,0.0,0.0,0.0
2022-01-06 03:00:00+00:00,0.0,0.0,,9.516887,10.9215,,,0.0,0.0,0.0
2022-01-06 04:00:00+00:00,0.0,0.0,,9.563437,10.8715,,,0.0,0.0,0.0
2022-01-06 05:00:00+00:00,0.0,0.0,,9.261076,10.521501,,,0.0,0.0,0.0
2022-01-06 06:00:00+00:00,0.0,0.0,,8.01333,9.4715,,,0.0,0.0,0.0
2022-01-06 07:00:00+00:00,0.0,0.0,,10.411122,11.7215,,,0.0,0.0,0.0
2022-01-06 08:00:00+00:00,0.0,0.0,,12.001087,13.271501,,,0.0,0.0,0.0
2022-01-06 09:00:00+00:00,0.0,0.0,,12.480154,14.2215,,,0.0,0.0,0.0
2022-01-06 10:00:00+00:00,0.1,0.1,,13.008154,14.771501,,,0.0,0.0,0.0
2022-01-06 11:00:00+00:00,0.1,0.1,,13.180073,15.2215,,,0.0,0.0,0.0
2022-01-06 12:00:00+00:00,0.1,0.1,,12.957375,15.771501,,,0.0,0.0,0.0
2022-01-06 13:00:00+00:00,0.0,0.0,,12.979115,15.571501,,,0.0,0.0,0.0
2022-01-06 14:00:00+00:00,0.0,0.0,,13.0306225,14.9715,,,0.0,0.0,0.0
2022-01-06 15:00:00+00:00,0.0,0.0,,12.53989,13.821501,,,0.0,0.0,0.0
2022-01-06 16:00:00+00:00,0.0,0.0,,11.203713,12.271501,,,0.0,0.0,0.0
2022-01-06 17:00:00+00:00,0.0,0.0,,10.479824,11.521501,,,0.0,0.0,0.0
2022-01-06 18:00:00+00:00,0.0,0.0,,9.711009,10.9215,,,0.0,0.0,0.0
2022-01-06 19:00:00+00:00,0.0,0.0,,8.860206,10.271501,,,0.0,0.0,0.0
2022-01-06 20:00:00+00:00,0.0,0.0,,7.7408056,9.521501,,,0.0,0.0,0.0
2022-01-06 21:00:00+00:00,0.0,0.0,,8.099168,9.821501,,,0.0,0.0,0.0
2022-01-06 22:00:00+00:00,0.1,0.1,,8.744629,10.3715,,,0.0,0.0,0.0
2022-01-06 23:00:00+00:00,0.0,0.0,,8.952817,10.4215,,,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,0.0,0.0,,10.86834,11.9715,,,0.0,0.0,0.0
2022-01-07 01:00:00+00:00,0.1,0.1,,9.689918,10.6715,,,0.0,0.0,0.0
2022-01-07 02:00:00+00:00,0.0,0.0,,8.507874,9.9215,,,0.0,0.0,0.0
2022-01-07 03:00:00+00:00,0.0,0.0,,9.361574,10.521501,,,0.0,0.0,0.0
2022-01-07 04:00:00+00:00,0.0,0.0,,6.7013063,8.3715,,,0.0,0.0,0.0
2022-01-07 05:00:00+00:00,0.0,0.0,,6.90594,8.5715,,,0.0,0.0,0.0
2022-01-07 06:00:00+00:00,0.0,0.0,,8.086311,9.4215,,,0.0,0.0,0.0
2022-01-07 07:00:00+00:00,0.0,0.0,,8.706492,9.6715,,,0.0,0.0,0.0
2022-01-07 08:00:00+00:00,0.0,0.0,,11.220811,12.2215,,,0.0,0.0,0.0
2022-01-07 09:00:00+00:00,0.0,0.0,,13.401411,14.071501,,,0.0,0.0,0.0
2022-01-07 10:00:00+00:00,0.0,0.0,,14.003757,15.4215,,,0.0,0.0,0.0
2022-01-07 11:00:00+00:00,0.1,0.1,,12.941053,15.3715,,,0.0,0.0,0.0
2022-01-07 12:00:00+00:00,0.1,0.1,,13.386646,15.2215,,,0.0,0.0,0.0
2022-01-07 13:00:00+00:00,0.0,0.0,,12.679808,14.7215,,,0.0,0.0,0.0
2022-01-07 14:00:00+00:00,0.0,0.0,,12.966066,14.4215,,,0.0,0.0,0.0
2022-01-07 15:00:00+00:00,0.0,0.0,,12.25481,13.021501,,,0.0,0.0,0.0
2022-01-07 16:00:00+00:00,0.0,0.0,,11.515167,12.2215,,,0.0,0.0,0.0
2022-01-07 17:00:00+00:00,0.0,0.0,,11.222968,11.8715,,,0.0,0.0,0.0
2022-01-07 18:00:00+00:00,0.0,0.0,,10.175751,10.9215,,,0.0,0.0,0.0
2022-01-07 19:00:00+00:00,0.1,0.1,,8.07152,9.3715,,,0.0,0.0,0.0
2022-01-07 20:00:00+00:00,0.5,0.5,,8.792213,10.021501,,,0.0,0.0,0.0
2022-01-07 21:00:00+00:00,0.4,0.4,,8.54995,9.6215,,,0.0,0.0,0.0
2022-01-07 22:00:00+00:00,0.6,0.6,,8.622365,9.6715,,,0.0,0.0,0.0
2022-01-07 23:00:00+00:00,0.5,0.5,,8.801631,9.6215,,,0.0,0.0,0.0
2022-01-08 00:00:00+00:00,0.5,0.5,,8.544695,9.6215,,,0.0,0.0,0.0
2022-01-08 01:00:00+00:00,0.2,0.2,,8.787879,9.571501,,,0.0,0.0,0.0
2022-01-08 02:00:00+00:00,0.2,0.2,,8.6620655,9.3715,,,0.0,0.0,0.0
2022-01-08 03:00:00+00:00,0.2,0.2,,8.665386,9.321501,,,0.0,0.0,0.0
2022-01-08 04:00:00+00:00,0.3,0.3,,8.235008,9.021501,,,0.0,0.0,0.0
2022-01-08 05:00:00+00:00,0.1,0.1,,8.23673,9.021501,,,0.0,0.0,0.0
2022-01-08 06:00:00+00:00,0.0,0.0,,8.424593,9.1215,,,0.0,0.0,0.0
2022-01-08 07:00:00+00:00,0.0,0.0,,8.5381365,9.321501,,,0.0,0.0,0.0
2022-01-08 08:00:00+00:00,0.1,0.1,,10.277542,10.6715,,,0.0,0.0,0.0
2022-01-08 09:00:00+00:00,0.0,0.0,,11.01314,11.7215,,,0.0,0.0,0.0
2022-01-08 10:00:00+00:00,0.0,0.0,,12.609716,13.1215,,,0.0,0.0,0.0
2022-01-08 11:00:00+00:00,0.0,0.0,,12.450409,12.8715,,,0.0,0.0,0.0
2022-01-08 12:00:00+00:00,0.0,0.0,,11.344866,13.6215,,,0.0,0.0,0.0
2022-01-08 13:00:00+00:00,0.2,0.2,,10.808037,12.7215,,,0.0,0.0,0.0
2022-01-08 14:00:00+00:00,0.0,0.0,,11.46109,12.821501,,,0.0,0.0,0.0
2022-01-08 15:00:00+00:00,0.0,0.0,,10.925573,11.9215,,,0.0,0.0,0.0
2022-01-08 16:00:00+00:00,0.0,0.0,,8.44051,9.771501,,,0.0,0.0,0.0
2022-01-08 17:00:00+00:00,0.0,0.0,,8.906301,9.9215,,,0.0,0.0,0.0
2022-01-08 18:00:00+00:00,0.0,0.0,,9.227403,10.071501,,,0.0,0.0,0.0
2022-01-08 19:00:00+00:00,0.0,0.0,,6.7566023,8.2215,,,0.0,0.0,0.0
2022-01-08 20:00:00+00:00,0.0,0.0,,7.006262,8.821501,,,0.0,0.0,0.0
2022-01-08 21:00:00+00:00,0.0,0.0,,7.794286,9.321501,,,0.0,0.0,0.0
2022-01-08 22:00:00+00:00,0.0,0.0,,6.146002,7.9214997,,,0.0,0.0,0.0
2022-01-08 23:00:00+00:00,0.0,0.0,,4.8468046,6.9715,,,0.0,0.0,0.0
2022-01-09 00:00:00+00:00,0.0,0.0,,5.9955883,8.271501,,,0.0,0.0,0.0
2022-01-09 01:00:00+00:00,0.0,0.0,,4.902273,7.2215,,,0.0,0.0,0.0
2022-01-09 02:00:00+00:00,0.0,0.0,,4.986888,7.2715,,,0.0,0.0,0.0
2022-01-09 03:00:00+00:00,0.0,0.0,,4.8363676,7.1215,,,0.0,0.0,0.0
2022-01-09 04:00:00+00:00,0.0,0.0,,4.7844152,7.1215,,,0.0,0.0,0.0
2022-01-09 05:00:00+00:00,0.0,0.0,,4.5010767,6.9715,,,0.0,0.0,0.0
2022-01-09 06:00:00+00:00,0.0,0.0,,5.5308285,7.7215,,,0.0,0.0,0.0
2022-01-09 07:00:00+00:00,0.0,0.0,,7.6297817,9.321501,,,0.0,0.0,0.0
2022-01-09 08:00:00+00:00,0.0,0.0,,9.5370655,11.1215,,,0.0,0.0,0.0
2022-01-09 09:00:00+00:00,0.0,0.0,,11.235498,12.7215,,,0.0,0.0,0.0
2022-01-09 10:00:00+00:00,0.0,0.0,,11.761793,13.4215,,,0.0,0.0,0.0
2022-01-09 11:00:00+00:00,0.0,0.0,,12.599409,14.321501,,,0.0,0.0,0.0
2022-01-09 12:00:00+00:00,0.1,0.1,,13.554937,14.7215,,,0.0,0.0,0.0
2022-01-09 13:00:00+00:00,0.8,0.8,,12.506084,14.021501,,,0.0,0.0,0.0
2022-01-09 14:00:00+00:00,2.4,2.4,,10.643594,11.521501,,,0.0,0.0,0.0
2022-01-09 15:00:00+00:00,0.3,0.3,,9.949574,10.7215,,,0.0,0.0,0.0
2022-01-09 16:00:00+00:00,0.1,0.1,,8.7723675,9.771501,,,0.0,0.0,0.0
2022-01-09 17:00:00+00:00,0.1,0.1,,8.099483,9.021501,,,0.0,0.0,0.0
2022-01-09 18:00:00+00:00,0.0,0.0,,6.130557,7.5215,,,0.0,0.0,0.0
2022-01-09 19:00:00+00:00,0.3,0.3,,7.5858994,8.4715,,,0.0,0.0,0.0
2022-01-09 20:00:00+00:00,0.1,0.1,,7.084675,8.2215,,,0.0,0.0,0.0
2022-01-09 21:00:00+00:00,0.6,0.6,,7.889433,8.7215,,,0.0,0.0,0.0
2022-01-09 22:00:00+00:00,0.2,0.2,,7.5976458,8.4715,,,0.0,0.0,0.0
2022-01-09 23:00:00+00:00,0.1,0.1,,7.2794905,8.1215,,,0.0,0.0,0.0
2022-01-10 00:00:00+00:00,0.2,0.2,,7.039441,8.1215,,,0.0,0.0,0.0
2022-01-10 01:00:00+00:00,0.0,0.0,,6.67789,7.9214997,,,0.0,0.0,0.0
2022-01-10 02:00:00+00:00,0.0,0.0,,5.842925,7.3215,,,0.0,0.0,0.0
2022-01-10 03:00:00+00:00,0.0,0.0,,6.667673,7.8715,,,0.0,0.0,0.0
2022-01-10 04:00:00+00:00,0.2,0.2,,6.325263,7.6714997,,,0.0,0.0,0.0
2022-01-10 05:00:00+00:00,0.0,0.0,,4.033123,6.1215,,,0.0,0.0,0.0
2022-01-10 06:00:00+00:00,0.1,0.1,,5.901765,7.6714997,,,0.0,0.0,0.0
2022-01-10 07:00:00+00:00,0.3,0.3,,6.1229115,8.0715,,,0.0,0.0,0.0
2022-01-10 08:00:00+00:00,0.4,0.4,,6.969145,8.9215,,,0.0,0.0,0.0
2022-01-10 09:00:00+00:00,0.1,0.1,,7.306363,9.4715,,,0.0,0.0,0.0
2022-01-10 10:00:00+00:00,0.5,0.5,,6.826747,9.521501,,,0.0,0.0,0.0
2022-01-10 11:00:00+00:00,2.2,2.2,,5.935174,8.6215,,,0.0,0.0,0.0
2022-01-10 12:00:00+00:00,0.9,0.9,,6.8342514,8.9215,,,0.0,0.0,0.0
2022-01-10 13:00:00+00:00,0.0,0.0,,7.82232,9.571501,,,0.0,0.0,0.0
2022-01-10 14:00:00+00:00,0.1,0.1,,8.506364,9.9715,,,0.0,0.0,0.0
2022-01-10 15:00:00+00:00,0.0,0.0,,8.077857,9.321501,,,0.0,0.0,0.0
2022-01-10 16:00:00+00:00,0.0,0.0,,5.698777,7.6215,,,0.0,0.0,0.0
2022-01-10 17:00:00+00:00,0.0,0.0,,4.192972,6.4715,,,0.0,0.0,0.0
2022-01-10 18:00:00+00:00,0.0,0.0,,2.3216429,5.1714997,,,0.0,0.0,0.0
2022-01-10 19:00:00+00:00,0.0,0.0,,2.8735318,5.8215,,,0.0,0.0,0.0
2022-01-10 20:00:00+00:00,0.0,0.0,,2.8702936,5.9214997,,,0.0,0.0,0.0
2022-01-10 21:00:00+00:00,0.0,0.0,,4.0006647,6.8215,,,0.0,0.0,0.0
2022-01-10 22:00:00+00:00,0.0,0.0,,6.193864,8.6215,,,0.0,0.0,0.0
2022-01-10 23:00:00+00:00,0.0,0.0,,6.6744366,9.071501,,,0.0,0.0,0.0
2022-01-11 00:00:00+00:00,0.0,0.0,,5.358433,8.0715,,,0.0,0.0,0.0
2022-01-11 01:00:00+00:00,0.0,0.0,,5.441841,7.8715,,,0.0,0.0,0.0
2022-01-11 02:00:00+00:00,0.0,0.0,,4.7691765,7.9715,,,0.0,0.0,0.0
2022-01-11 03:00:00+00:00,0.0,0.0,,4.2222023,6.6714997,,,0.0,0.0,0.0
2022-01-11 04:00:00+00:00,0.0,0.0,,3.7780123,6.3715,,,0.0,0.0,0.0
2022-01-11 05:00:00+00:00,1.0,1.0,,6.434475,8.7215,,,0.0,0.0,0.0
2022-01-11 06:00:00+00:00,1.7,1.7,,6.6093416,8.6715,,,0.0,0.0,0.0
2022-01-11 07:00:00+00:00,0.8,0.8,,6.118908,7.5215,,,0.0,0.0,0.0
2022-01-11 08:00:00+00:00,0.2,0.2,,6.611127,9.071501,,,0.0,0.0,0.0
2022-01-11 09:00:00+00:00,0.0,0.0,,5.162139,8.5715,,,0.0,0.0,0.0
2022-01-11 10:00:00+00:00,0.0,0.0,,5.5829306,9.071501,,,0.0,0.0,0.0
2022-01-11 11:00:00+00:00,0.2,0.2,,4.9621,8.771501,,,0.0,0.0,0.0
2022-01-11 12:00:00+00:00,0.7,0.7,,7.5848694,11.6215,,,0.0,0.0,0.0
2022-01-11 13:00:00+00:00,0.0,0.0,,6.738573,11.321501,,,0.0,0.0,0.0
2022-01-11 14:00:00+00:00,0.0,0.0,,5.424795,9.9715,,,0.0,0.0,0.0
2022-01-11 15:00:00+00:00,0.1,0.1,,4.037694,8.4715,,,0.0,0.0,0.0
2022-01-11 16:00:00+00:00,1.3,1.3,,2.4044065,6.9214997,,,0.0,0.0,0.0
2022-01-11 17:00:00+00:00,1.5,1.5,,3.0288095,6.5215,,,0.0,0.0,0.0
2022-01-11 18:00:00+00:00,0.2,0.2,,2.762694,6.8715,,,0.0,0.0,0.0
2022-01-11 19:00:00+00:00,0.1,0.1,,2.362556,6.9715,,,0.0,0.0,0.0
2022-01-11 20:00:00+00:00,0.0,0.0,,3.0612974,7.2715,,,0.0,0.0,0.0
2022-01-11 21:00:00+00:00,0.0,0.0,,3.5782576,7.5715,,,0.0,0.0,0.0
2022-01-11 22:00:00+00:00,0.0,0.0,,3.600029,7.7715,,,0.0,0.0,0.0
2022-01-11 23:00:00+00:00,0.0,0.0,,3.2211714,7.7215,,,0.0,0.0,0.0
2022-01-12 00:00:00+00:00,0.0,0.0,,2.4136791,6.8715,,,0.0,0.0,0.0
2022-01-12 01:00:00+00:00,0.0,0.0,,1.905643,7.0215,,,0.0,0.0,0.0
2022-01-12 02:00:00+00:00,0.0,0.0,,1.023737,6.6714997,,,0.0,0.0,0.0
2022-01-12 03:00:00+00:00,0.0,0.0,,1.2675624,6.6714997,,,0.0,0.0,0.0
2022-01-12 04:00:00+00:00,0.0,0.0,,1.8051648,6.6714997,,,0.0,0.0,0.0
2022-01-12 05:00:00+00:00,0.0,0.0,,2.6509762,6.5715,,,0.0,0.0,0.0
2022-01-12 06:00:00+00:00,0.0,0.0,,2.6290555,6.8715,,,0.0,0.0,0.0
2022-01-12 07:00:00+00:00,0.0,0.0,,2.7311792,7.1714997,,,0.0,0.0,0.0
2022-01-12 08:00:00+00:00,0.0,0.0,,3.370553,7.6714997,,,0.0,0.0,0.0
